348,863,153,104
348,865,153,103
345,856,152,103
368,913,164,112
365,911,163,111
381,947,169,116
345,857,152,104
340,848,152,103
359,896,160,108
350,872,156,105
359,905,161,110
352,880,156,105
359,908,159,106
351,884,154,102
352,888,156,103
352,888,156,103
354,895,156,103
353,895,156,103
352,888,156,103
352,889,156,103
353,889,156,103
358,895,159,105
361,905,159,108
363,903,160,108
364,908,160,108
361,910,159,108
360,903,159,107
363,905,161,108
359,899,159,105
361,900,159,108
360,899,159,107
362,901,160,107
363,905,161,108
364,913,162,108
363,911,162,108
368,919,163,108
363,905,160,108
360,903,160,107
360,903,159,106
358,903,159,107
355,899,159,105
352,898,158,103
354,903,159,103
355,905,159,104
358,905,159,105
355,905,159,103
355,903,159,104
353,902,158,104
356,903,159,105
358,903,159,104
361,908,161,108
363,911,162,108
366,911,162,108
364,911,162,108
367,912,163,108
364,914,159,108
364,911,161,108
363,910,162,108
364,908,162,108
363,904,159,108
361,900,160,108
360,899,159,108
359,895,159,108
358,895,159,106
355,893,158,105
360,900,159,108
359,897,159,108
359,896,159,106
356,895,159,105
354,893,158,105
352,889,156,103
348,888,156,103
347,888,156,102
352,889,156,103
352,891,156,103
348,888,156,103
346,887,154,102
351,891,157,103
352,894,157,103
356,896,159,105
356,898,159,105
360,900,160,108
360,900,159,108
362,901,160,108
363,903,159,108
360,904,159,108
360,903,159,108
364,904,161,109
364,908,161,108
364,908,162,110
364,908,161,110
364,906,161,108
363,907,161,109
360,904,160,108
360,905,160,108
366,912,161,110
364,909,163,110
361,905,161,108
361,905,161,108
358,903,159,108
356,903,159,106
353,900,159,104
353,902,159,105
355,903,159,105
358,905,159,106
355,905,159,104
354,903,158,105
354,903,159,105
358,908,161,106
359,908,160,107
362,911,163,110
364,915,162,108
366,915,163,112
367,915,163,110
368,918,163,112
366,920,161,108
368,919,163,111
368,920,163,111
368,920,164,112
368,919,164,112
368,918,166,112
368,916,164,110
366,912,163,110
364,911,163,110
359,908,162,108
366,916,163,110
363,911,162,109
364,908,163,110
359,904,160,108
359,902,160,108
355,899,159,105
352,897,158,105
350,895,158,103
352,896,158,104
352,895,156,103
352,895,159,105
351,889,156,104
352,891,156,104
352,890,156,104
355,892,156,107
356,894,158,107
359,895,158,108
359,896,158,108
361,897,159,109
360,897,159,108
358,896,159,108
358,895,158,107
359,895,159,108
359,894,159,108
359,894,158,110
359,892,158,110
359,893,159,109
359,892,159,109
358,891,158,108
356,889,158,108
359,895,159,110
359,892,158,110
358,891,158,108
357,891,158,110
355,888,156,108
353,887,158,108
352,883,156,106
352,883,156,107
345,883,154,104
350,884,156,106
352,887,156,106
352,883,156,105
