1503,865,1083,971
1491,857,1059,945
1479,843,1034,924
1485,848,1063,951
1511,867,1126,1006
1547,915,1244,1121
1563,947,1311,1187
1564,956,1308,1185
1571,952,1272,1150
1548,935,1226,1107
1535,912,1172,1057
1516,888,1118,1004
1494,863,1063,952
1481,849,1042,931
1491,854,1073,960
1513,870,1131,1012
1548,915,1251,1126
1560,921,1251,1126
1566,947,1316,1191
1566,956,1310,1187
1558,951,1276,1155
1548,932,1228,1110
1536,911,1176,1060
1520,889,1121,1008
1496,863,1068,954
1484,850,1044,935
1520,880,1095,979
1496,864,1069,956
1484,852,1044,934
1491,856,1072,956
1511,868,1123,1006
1544,910,1240,1115
1564,947,1312,1186
1567,958,1312,1191
1560,953,1281,1160
1567,946,1260,1136
1544,926,1207,1091
1528,902,1155,1039
1510,879,1101,985
1500,866,1073,960
1486,854,1047,935
1489,856,1067,954
1507,871,1119,1001
1544,911,1236,1112
1569,935,1285,1156
1566,955,1319,1194
1564,956,1300,1180
1555,943,1262,1140
1543,927,1211,1091
1530,903,1155,1039
1511,879,1100,988
1500,867,1075,962
1487,854,1046,935
1511,868,1075,960
1487,853,1047,935
1490,851,1067,953
1508,867,1118,999
1528,889,1180,1057
1558,931,1284,1159
1567,956,1319,1195
1564,957,1300,1176
1558,947,1257,1138
1564,937,1231,1112
1535,913,1178,1059
1520,888,1122,1008
1496,862,1065,955
1486,851,1048,937
1499,859,1089,975
1520,879,1148,1029
1552,922,1265,1142
1566,952,1319,1196
1580,956,1319,1191
1567,957,1307,1183
1560,947,1268,1147
1548,927,1216,1099
1532,905,1161,1046
1513,883,1107,992
1501,869,1080,966
1490,855,1052,940
1491,854,1068,955
1504,856,1068,955
1509,870,1121,1004
1548,910,1241,1119
1566,945,1311,1187
1566,956,1311,1187
1560,950,1278,1155
1550,932,1228,1110
1536,909,1175,1059
1519,888,1120,1004
1550,915,1172,1055
1518,887,1120,1004
1495,861,1063,952
1484,851,1043,934
1496,860,1083,967
1522,884,1156,1036
1554,931,1273,1148
1570,963,1329,1206
1569,967,1319,1196
1583,971,1318,1192
1563,959,1279,1159
1552,940,1230,1111
1537,914,1175,1059
1520,892,1120,1006
1497,866,1063,952
1491,861,1068,955
1510,871,1116,999
1528,892,1174,1054
1540,894,1172,1052
1560,938,1284,1160
1569,959,1329,1203
1571,961,1314,1193
1560,955,1276,1154
1549,935,1225,1107
1536,915,1170,1054
1518,890,1113,999
1506,876,1084,972
1540,905,1139,1023
1504,876,1086,972
1491,863,1056,945
1497,863,1080,967
1516,878,1136,1017
1550,920,1254,1129
1570,956,1326,1201
1571,967,1323,1200
1566,959,1288,1167
1577,961,1288,1166
1552,940,1240,1120
1540,920,1184,1067
1523,895,1129,1016
1500,868,1073,961
1491,856,1057,946
1505,867,1100,984
1523,886,1158,1039
1554,931,1275,1151
1568,934,1275,1148
1571,960,1330,1206
1567,957,1305,1180
1560,947,1264,1145
1547,927,1215,1095
1532,908,1160,1043
1512,881,1103,992
1502,867,1073,962
1488,852,1046,935
1512,870,1072,958
1487,852,1046,935
1492,854,1070,956
1512,871,1124,1006
1547,915,1246,1120
1567,949,1313,1188
1567,956,1308,1185
1563,948,1276,1153
1551,934,1225,1107
1564,935,1224,1103
1535,910,1169,1052
1518,886,1116,999
1507,871,1087,972
1495,859,1057,945
1487,854,1053,943
1505,865,1102,987
1523,883,1163,1042
1558,927,1276,1151
1583,959,1319,1191
1564,956,1303,1178
1560,945,1263,1141
1548,927,1211,1092
1532,903,1155,1040
1512,880,1100,985
1500,865,1071,959
1487,852,1046,935
1496,856,1076,963
1509,860,1076,961
1516,875,1135,1015
1551,918,1257,1131
1569,952,1315,1192
1567,957,1308,1185
1560,947,1272,1151
1549,929,1222,1103
1535,908,1167,1049
1517,883,1112,995
1547,911,1165,1046
1516,883,1111,994
1504,871,1080,967
1500,857,1052,940
1489,854,1064,951
1510,868,1117,999
1532,889,1180,1059
1561,930,1287,1162
1571,956,1318,1196
1580,959,1297,1174
1558,945,1255,1135
1545,924,1203,1084
1530,900,1148,1033
1510,876,1091,976
1496,859,1062,950
1488,852,1056,944
1505,864,1104,988
1526,885,1167,1046
1559,911,1230,1105
1567,947,1315,1188
1571,960,1315,1192
1566,950,1284,1164
1553,935,1235,1116
1539,911,1182,1064
1523,891,1127,1011
1500,864,1070,958
1487,853,1048,937
1523,880,1097,980
1500,864,1071,957
1489,854,1048,940
1500,860,1089,975
1520,879,1147,1029
1553,924,1268,1144
1571,955,1323,1198
1568,959,1310,1188
1564,947,1273,1152
1572,946,1247,1127
1543,921,1194,1075
1526,897,1139,1024
1507,870,1083,972
1496,856,1054,945
1491,851,1065,955
1507,865,1116,999
1517,881,1169,1052
1545,923,1272,1151
1563,941,1300,1177
1545,944,1292,1174
1533,932,1255,1139
1523,917,1207,1095
1508,895,1155,1041
1494,875,1102,992
1481,860,1075,967
1466,846,1042,937
1454,833,1022,916
1460,833,1019,916
1454,828,1057,946
1476,844,1112,998
