2511,3343,3672,3698
2480,3327,3652,3676
2430,3285,3612,3633
2377,3231,3564,3585
2328,3168,3513,3533
2408,3240,3596,3614
2508,3340,3672,3696
2520,3331,3655,3680
2361,3203,3537,3554
2327,3167,3512,3535
2467,3299,3644,3665
2504,3342,3671,3696
2463,3315,3640,3663
2412,3267,3596,3618
2361,3212,3550,3566
2314,3155,3499,3519
2448,3279,3631,3651
2451,3299,3619,3636
2391,3241,3577,3599
2341,3187,3528,3548
2364,3196,3553,3571
2488,3321,3656,3684
2495,3340,3663,3688
2451,3305,3630,3653
2400,3252,3583,3606
2351,3199,3535,3557
2516,3342,3670,3692
2481,3331,3651,3678
2433,3287,3614,3637
2381,3231,3567,3587
2332,3177,3513,3537
2392,3224,3579,3596
2503,3335,3664,3692
2491,3335,3660,3682
2442,3295,3622,3644
2319,3155,3492,3513
2449,3278,3625,3649
2507,3345,3673,3696
2471,3323,3647,3667
2419,3275,3600,3623
2367,3215,3555,3576
2316,3161,3503,3524
2428,3263,3611,3633
2510,3343,3675,3698
2404,3255,3580,3601
2347,3197,3532,3555
2343,3179,3532,3552
2476,3307,3651,3672
2503,3343,3664,3692
2458,3312,3635,3660
2407,3259,3591,3612
2355,3207,3543,3560
2319,3158,3505,3525
2495,3335,3649,3677
2438,3292,3617,3641
2387,3239,3568,3595
2336,3183,3523,3540
2377,3211,3567,3587
2496,3327,3663,3684
2492,3339,3660,3687
2446,3302,3626,3648
2396,3249,3581,3600
2438,3264,3609,3630
2510,3343,3672,3699
2478,3327,3651,3672
2428,3286,3606,3635
2376,3231,3564,3584
2328,3174,3515,3534
2399,3226,3583,3606
2503,3335,3670,3695
2486,3335,3657,3683
2367,3209,3544,3564
2310,3155,3495,3516
2448,3283,3629,3648
2507,3343,3673,3696
2470,3318,3646,3668
2417,3275,3599,3624
2364,3219,3552,3574
2316,3160,3503,3518
2432,3263,3614,3636
2456,3303,3622,3647
2394,3251,3580,3604
2344,3192,3532,3552
2348,3187,3539,3555
2481,3313,3651,3677
2497,3343,3663,3689
2456,3307,3631,3655
2403,3257,3584,3611
2351,3200,3536,3559
2518,3343,3670,3692
2481,3331,3653,3676
2432,3289,3612,3636
2379,3233,3564,3590
2331,3175,3512,3535
2396,3227,3583,3602
2503,3335,3671,3692
2485,3335,3657,3683
2435,3292,3617,3640
2326,3160,3502,3520
2459,3291,3635,3660
2503,3345,3668,3694
2467,3316,3638,3665
2415,3268,3598,3619
2360,3212,3548,3567
2310,3155,3495,3516
2448,3279,3624,3651
2507,3345,3673,3696
2398,3241,3572,3592
2339,3185,3520,3544
2372,3205,3560,3582
2492,3327,3662,3684
2492,3336,3663,3684
2444,3299,3620,3647
2392,3247,3575,3599
2341,3188,3525,3548
2367,3199,3553,3575
2479,3322,3640,3664
2419,3273,3598,3623
2367,3215,3548,3574
2313,3159,3499,3519
2443,3273,3620,3646
2516,3357,3681,3709
2479,3331,3651,3679
2425,3283,3612,3637
2389,3251,3592,3615
2535,3370,3707,3722
2492,3337,3659,3686
2444,3300,3623,3647
2398,3253,3583,3608
2348,3199,3539,3561
2360,3196,3559,3577
2479,3321,3670,3687
2487,3345,3680,3696
2441,3304,3645,3659
2319,3169,3520,3522
2411,3255,3622,3632
2497,3347,3688,3702
2470,3331,3666,3679
2417,3287,3624,3636
