1698,1651,2175,2093
1699,1676,2174,2096
1746,1652,2094,2016
1638,1487,1827,1743
1678,1592,2078,1993
1703,1678,2191,2115
1695,1663,2136,2062
1673,1611,2038,1958
1654,1547,1929,1841
1635,1486,1836,1746
1678,1589,2079,1990
1703,1675,2191,2115
1668,1579,1980,1899
1641,1511,1869,1782
1651,1529,1955,1863
1695,1655,2172,2096
1700,1673,2171,2096
1684,1638,2087,2008
1663,1581,1980,1898
1643,1515,1870,1780
1651,1531,1958,1867
1697,1660,2131,2055
1671,1609,2032,1951
1651,1543,1923,1838
1634,1487,1845,1754
1679,1603,2091,2008
1703,1681,2191,2113
1692,1662,2131,2058
1672,1612,2033,1952
1651,1545,1925,1838
1702,1658,2176,2099
1700,1678,2169,2092
1683,1639,2085,2003
1663,1580,1979,1895
1641,1513,1869,1780
1653,1535,1962,1874
1697,1655,2177,2097
1702,1678,2168,2096
1683,1638,2086,2009
1643,1489,1849,1762
1683,1607,2103,2020
1703,1679,2191,2113
1691,1662,2127,2052
1670,1607,2027,1945
1651,1544,1915,1831
1639,1491,1854,1767
1684,1609,2105,2023
1700,1678,2185,2113
1665,1572,1964,1883
1639,1504,1855,1767
1657,1550,1991,1904
1702,1665,2183,2110
1699,1672,2159,2086
1679,1628,2072,1990
1657,1567,1959,1880
1638,1502,1852,1763
1663,1551,2001,1916
1692,1655,2115,2037
1669,1598,2014,1932
1648,1532,1902,1815
1644,1508,1898,1807
1692,1636,2144,2065
1706,1689,2196,2121
1689,1662,2123,2044
1671,1607,2016,1937
1649,1538,1904,1820
1712,1683,2200,2127
1699,1680,2163,2087
1680,1630,2062,1985
1657,1567,1951,1871
1635,1496,1840,1753
1674,1586,2067,1981
1708,1685,2201,2131
1699,1678,2159,2083
1679,1629,2062,1980
1657,1529,1945,1855
1699,1656,2174,2095
1703,1688,2188,2110
1686,1655,2107,2025
1665,1592,1998,1913
1644,1523,1886,1795
1655,1537,1960,1872
1697,1660,2182,2103
1704,1686,2182,2110
1659,1553,1931,1847
1636,1499,1857,1767
1683,1608,2108,2023
1705,1690,2201,2129
1695,1671,2142,2068
1673,1619,2041,1960
1651,1556,1929,1846
1639,1500,1861,1772
1683,1613,2113,2025
1690,1644,2088,2012
1663,1584,1979,1899
1643,1516,1866,1779
1663,1555,1999,1912
1703,1676,2198,2120
1702,1686,2176,2102
1683,1643,2084,2007
1662,1578,1977,1892
1641,1511,1859,1775
1712,1688,2192,2124
1692,1663,2129,2051
1671,1607,2025,1943
1648,1541,1912,1827
1644,1511,1895,1807
1691,1635,2145,2063
1705,1691,2198,2124
1689,1663,2124,2047
1671,1603,2019,1935
1675,1576,2049,1960
1704,1682,2204,2128
1699,1679,2163,2087
1679,1630,2063,1986
1657,1567,1955,1871
1638,1496,1842,1752
1673,1588,2066,1980
1708,1683,2205,2129
1697,1679,2158,2080
1651,1528,1891,1803
1651,1528,1946,1854
1697,1655,2171,2094
1706,1688,2188,2115
1688,1651,2110,2028
1667,1596,2004,1921
1647,1526,1894,1804
1651,1522,1935,1844
1695,1651,2164,2087
1683,1624,2057,1976
1656,1564,1950,1863
1635,1491,1839,1752
1675,1587,2071,1981
1706,1683,2206,2131
1697,1678,2161,2084
1678,1630,2063,1980
1660,1566,1951,1871
1636,1500,1846,1756
1710,1688,2192,2118
1690,1656,2116,2035
1667,1603,2011,1931
1648,1534,1900,1816
1649,1520,1923,1836
1695,1645,2160,2086
1703,1690,2191,2127
1691,1660,2120,2047
1670,1601,2017,1939
1678,1584,2059,1979
1708,1686,2204,2139
1699,1681,2166,2096
1680,1632,2072,1999
1660,1569,1960,1886
1636,1502,1851,1768
1671,1582,2060,1976
1707,1685,2207,2139
1699,1678,2167,2097
1652,1532,1900,1818
1650,1527,1935,1855
1699,1651,2172,2100
1706,1692,2195,2124
1689,1656,2116,2044
1668,1598,2008,1935
1647,1534,1900,1817
1649,1526,1935,1852
1695,1651,2172,2096
1684,1626,2060,1990
1656,1563,1951,1871
1635,1491,1843,1760
1672,1580,2081,1996
1705,1678,2208,2140
1695,1668,2160,2087
1676,1627,2061,1985
1656,1561,1953,1872
1635,1492,1846,1761
1705,1687,2191,2124
1687,1654,2111,2043
1673,1606,2017,1939
1648,1529,1902,1819
1652,1524,1942,1857
1697,1651,2175,2099
1708,1688,2200,2132
1691,1651,2126,2054
1670,1595,2020,1944
1681,1580,2070,1991
1705,1679,2211,2142
1699,1671,2166,2098
1679,1622,2072,1998
1657,1558,1964,1884
1638,1497,1852,1772
1669,1568,2052,1970
1703,1671,2209,2138
1703,1678,2177,2111
1654,1532,1908,1831
1657,1527,1925,1840
1743,1686,2220,2148
1742,1729,2252,2184
1716,1687,2160,2092
1698,1634,2063,1990
1666,1560,1940,1860
1659,1521,1911,1823
1691,1625,2142,2064
1692,1636,2091,2017
1664,1577,1987,1907
1652,1511,1881,1798
1676,1564,2028,1941
1716,1681,2220,2148
1715,1695,2201,2132
1699,1654,2115,2041
1680,1599,2008,1931
1661,1533,1899,1816
1737,1714,2231,2160
1716,1687,2169,2102
